YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 08 25 03 00  92 12.5 14.5  1.97  5.56  4.83 999 1013.7  17.2  17.6 999.0 99.0 99.00
2006 08 25 04 00  98 12.3 15.1  1.89  5.88  4.73 999 1014.1  17.3  17.4 999.0 99.0 99.00
2006 08 25 05 00  96 11.9 13.7  1.77  5.56  4.53 999 1013.8  17.2  17.3 999.0 99.0 99.00
2006 08 25 06 00  97 10.0 12.4  1.74  5.56  4.69 999 1014.5  17.3  17.3 999.0 99.0 99.00
2006 08 25 07 00  96  9.9 11.8  1.60  5.26  4.52 999 1013.3  17.4  17.3 999.0 99.0 99.00
2006 08 25 08 00  91 11.5 13.5  1.53  5.88  4.49 999 1011.8  17.4  17.2 999.0 99.0 99.00
2006 08 25 09 00  91 10.6 13.0  1.65  5.56  4.61 999 1012.3  17.3  17.2 999.0 99.0 99.00
2006 08 25 10 00  98 10.3 12.2  1.60  5.88  4.66 999 1012.2  17.6  17.1 999.0 99.0 99.00
2006 08 25 11 00  94 10.0 12.0  1.60  5.88  4.76 999 1012.1  17.8  17.0 999.0 99.0 99.00
2006 08 25 12 00  91 10.1 11.5  1.64  6.25  4.85 999 1012.3  17.8  17.0 999.0 99.0 99.00
2006 08 25 13 00  98  9.8 11.5  1.72  6.25  4.90 999 1012.3  17.4  16.9 999.0 99.0 99.00
2006 08 25 14 00 100  9.6 11.8  1.67  6.25  4.84 999 1012.4  17.0  16.9 999.0 99.0 99.00
2006 08 25 15 00  98  9.0 10.6  1.72  6.25  4.97 999 1012.9  17.2  16.8 999.0 99.0 99.00
2006 08 25 16 00  97  9.6 11.5  1.64  6.25  4.84 999 1013.0  17.2  16.8 999.0 99.0 99.00
2006 08 25 17 00  93 11.5 14.0  1.70  6.25  4.77 999 1012.7  17.3  16.8 999.0 99.0 99.00
2006 08 25 18 00  98 11.1 13.2  1.82  5.88  4.83 999 1012.7  17.1  16.8 999.0 99.0 99.00
2006 08 25 19 00  98 11.0 13.3  1.86  5.56  4.81 999 1012.4  17.2  16.9 999.0 99.0 99.00
2006 08 25 20 00  97 10.1 11.9  1.90  5.56  4.88 999 1012.8  17.1  16.8 999.0 99.0 99.00
2006 08 25 21 00  94  9.7 11.1  1.84  5.56  4.90 999 1013.0  17.0  16.8 999.0 99.0 99.00
2006 08 25 22 00  97  9.6 11.3  1.77  5.88  4.93 999 1012.7  17.0  16.9 999.0 99.0 99.00
2006 08 25 23 00  98  9.0 10.5  1.63  7.14  4.96 999 1013.0  17.1  16.9 999.0 99.0 99.00
2006 08 26 00 00  98  8.9 10.4  1.55  5.88  4.83 999 1013.4  17.3  17.0 999.0 99.0 99.00
2006 08 26 01 00 103  9.0 10.6  1.48  5.56  4.85 999 1013.4  17.2  17.0 999.0 99.0 99.00
2006 08 26 02 00 107  7.4  8.9  1.38  7.14  4.87 999 1014.0  17.3  17.0 999.0 99.0 99.00
2006 08 26 03 00 126  7.1  8.3  1.33  7.14  4.95 999 1014.3  17.6  17.0 999.0 99.0 99.00
2006 08 26 04 00 134  6.3  7.6  1.22  7.14  4.83 999 1014.4  17.6  17.0 999.0 99.0 99.00
2006 08 26 05 00 128  5.1  6.2  1.19  6.25  4.74 999 1014.3  17.3  16.9 999.0 99.0 99.00
2006 08 26 06 00 128  4.5  5.6  1.08  6.67  4.59 999 1014.2  17.3  17.0 999.0 99.0 99.00
2006 08 26 07 00 128  4.0  4.8  1.02  5.26  4.52 999 1014.2  17.4  16.9 999.0 99.0 99.00
2006 08 26 08 00 129  3.5  4.0  0.98  5.88  4.45 999 1014.3  17.2  16.9 999.0 99.0 99.00
2006 08 26 09 00 158  2.4  2.8  0.96  5.00  4.35 999 1014.5  17.2  16.8 999.0 99.0 99.00
2006 08 26 10 00 141  1.6  2.1  0.87  5.56  4.28 999 1014.1  16.9  16.7 999.0 99.0 99.00
2006 08 26 11 00  15  0.8  1.1  0.77  4.76  4.09 999 1014.5  16.7  16.6 999.0 99.0 99.00
2006 08 26 12 00  38  1.6  1.9  0.63  4.17  3.90 999 1014.7  16.6  16.6 999.0 99.0 99.00
2006 08 26 13 00  48  2.1  2.4  0.56  5.00  3.89 999 1014.8  16.6  16.6 999.0 99.0 99.00
2006 08 26 14 00  12  1.9  2.5  0.48  4.35  3.82 999 1015.2  16.7  16.7 999.0 99.0 99.00
2006 08 26 15 00  13  1.8  2.2  0.43  4.35  3.85 999 1015.6  16.6  16.8 999.0 99.0 99.00
2006 08 26 16 00 324  3.3  3.9  0.38  3.85  3.80 999 1015.9  16.4  17.0 999.0 99.0 99.00
2006 08 26 17 00 325  3.9  5.0  0.35  4.00  3.95 999 1016.0  16.5  17.1 999.0 99.0 99.00
2006 08 26 18 00 327  5.1  6.0  0.31  4.35  3.99 999 1015.7  16.6  17.2 999.0 99.0 99.00
2006 08 26 19 00 307  3.0  3.7  0.29  3.85  3.99 999 1015.6  16.6  17.3 999.0 99.0 99.00
2006 08 26 20 00 237  3.4  4.0  0.25  5.56  3.99 999 1015.1  17.1  17.4 999.0 99.0 99.00
2006 08 26 21 00 215  4.4  5.2  0.24  5.26  4.13 999 1014.8  16.8  17.5 999.0 99.0 99.00
2006 08 26 22 00 214  4.8  5.8  0.23  5.26  4.02 999 1014.8  16.8  17.4 999.0 99.0 99.00
2006 08 26 23 00 206  3.4  4.2  0.24  5.56  3.65 999 1014.9  17.2  17.3 999.0 99.0 99.00
2006 08 27 00 00 174  1.9  2.3  0.26  2.50  3.30 999 1015.1  17.4  17.2 999.0 99.0 99.00
2006 08 27 01 00 180  1.5  1.8  0.28  2.70  3.24 999 1015.2  17.0  17.2 999.0 99.0 99.00
2006 08 27 02 00  75  1.1  1.6  0.29  3.03  3.20 999 1015.5  16.0  17.1 999.0 99.0 99.00
2006 08 27 03 00 157  1.0  1.2  0.25  2.94  3.25 999 1015.4  16.5  17.0 999.0 99.0 99.00
2006 08 27 04 00 164  1.3  1.4  0.21  5.26  3.42 999 1015.5  16.7  17.0 999.0 99.0 99.00
2006 08 27 05 00 174  1.7  1.8  0.20  5.26  3.65 999 1015.9  16.8  17.0 999.0 99.0 99.00
2006 08 27 06 00 214  1.7  1.8  0.17  5.26  3.96 999 1016.2  16.9  17.1 999.0 99.0 99.00
2006 08 27 07 00 240  1.6  1.8  0.15  5.00  3.95 999 1016.3  16.9  17.2 999.0 99.0 99.00
2006 08 27 08 00 291  1.5  1.7  0.00  0.00  0.00 999 1016.4  16.7  17.3 999.0 99.0 99.00
2006 08 27 09 00 305  1.5  1.7  0.00  0.00  0.00 999 1016.4  16.5  17.4 999.0 99.0 99.00
2006 08 27 10 00  10  1.7  2.0  0.00  0.00  0.00 999 1016.3  16.6  17.5 999.0 99.0 99.00
2006 08 27 11 00  28  1.0  1.3  0.00  0.00  0.00 999 1016.5  16.8  17.5 999.0 99.0 99.00
2006 08 27 12 00 221  3.4  5.2  0.00  0.00  0.00 999 1016.9  16.7  17.3 999.0 99.0 99.00
2006 08 27 13 00 243  0.8  1.0  0.00  0.00  0.00 999 1017.2  16.7  17.2 999.0 99.0 99.00
2006 08 27 14 00 184  0.9  1.4  0.00  0.00  0.00 999 1017.3  17.3  17.2 999.0 99.0 99.00
2006 08 27 15 00 235  1.3  1.8  0.00  0.00  0.00 999 1017.6  17.0  17.4 999.0 99.0 99.00
2006 08 27 16 00 255  1.7  1.9  0.00  0.00  0.00 999 1018.0  17.7  17.7 999.0 99.0 99.00
2006 08 27 17 00 276  1.1  1.3  0.00  0.00  0.00 999 1018.1  17.8  18.1 999.0 99.0 99.00
2006 08 27 18 00 323  1.0  1.3  0.00  0.00  0.00 999 1017.7  18.0  18.7 999.0 99.0 99.00
2006 08 27 19 00 180  0.0  0.2  0.00  0.00  0.00 999 1017.2  18.6  19.7 999.0 99.0 99.00
2006 08 27 20 00 188  1.7  1.9  0.00  0.00  0.00 999 1016.6  19.5  20.1 999.0 99.0 99.00
2006 08 27 21 00 136  2.1  2.4  0.00  0.00  0.00 999 1016.2  19.7  20.1 999.0 99.0 99.00
2006 08 27 22 00 155  3.7  4.0  0.00  0.00  0.00 999 1015.8  19.9  19.9 999.0 99.0 99.00
2006 08 27 23 00 178  3.7  4.1  0.00  0.00  0.00 999 1015.7  20.0  19.6 999.0 99.0 99.00
2006 08 28 00 00 182  3.5  3.9  0.00  0.00  0.00 999 1015.5  19.2  19.2 999.0 99.0 99.00
2006 08 28 01 00 160  1.2  1.4  0.00  0.00  0.00 999 1015.6  18.8  18.9 999.0 99.0 99.00
2006 08 28 02 00  77  1.9  2.1  0.00  0.00  0.00 999 1015.8  18.9  19.1 999.0 99.0 99.00
2006 08 28 03 00 130  1.8  1.9  0.00  0.00  0.00 999 1015.9  18.6  19.1 999.0 99.0 99.00
2006 08 28 04 00 111  1.6  1.8  0.00  0.00  0.00 999 1015.9  18.8  19.0 999.0 99.0 99.00
2006 08 28 05 00 134  1.6  1.9  0.00  0.00  0.00 999 1015.6  18.8  18.8 999.0 99.0 99.00
2006 08 28 06 00 169  2.6  2.7  0.00  0.00  0.00 999 1015.4  19.0  18.5 999.0 99.0 99.00
2006 08 28 07 00 157  2.2  2.5  0.00  0.00  0.00 999 1015.1  18.8  18.2 999.0 99.0 99.00
2006 08 28 08 00 181  2.9  3.2  0.00  0.00  0.00 999 1014.8  18.7  18.1 999.0 99.0 99.00
2006 08 28 09 00 220  2.0  2.1  0.00  0.00  0.00 999 1014.6  18.3  18.0 999.0 99.0 99.00
2006 08 28 10 00 256  2.3  2.5  0.00  0.00  0.00 999 1014.7  18.0  18.0 999.0 99.0 99.00
2006 08 28 11 00 288  1.7  1.9  0.00  0.00  0.00 999 1014.7  17.9  18.0 999.0 99.0 99.00
2006 08 28 12 00 301  1.4  1.7  0.15  2.86  2.84 999 1014.7  18.0  18.0 999.0 99.0 99.00
2006 08 28 13 00 248  2.5  2.9  0.16  2.63  2.78 999 1015.0  17.7  17.9 999.0 99.0 99.00
2006 08 28 14 00 296  3.0  3.5  0.16  2.70  2.78 999 1015.0  17.4  18.0 999.0 99.0 99.00
2006 08 28 15 00 241  2.5  2.9  0.00  0.00  0.00 999 1015.2  17.8  18.1 999.0 99.0 99.00
2006 08 28 16 00 255  2.9  3.2  0.00  0.00  0.00 999 1015.0  18.2  18.1 999.0 99.0 99.00
2006 08 28 17 00 276  2.8  3.3  0.00  0.00  0.00 999 1014.5  18.1  18.2 999.0 99.0 99.00
2006 08 28 18 00 249  3.2  3.6  0.00  0.00  0.00 999 1014.2  18.2  18.4 999.0 99.0 99.00
2006 08 28 19 00 234  3.0  3.3  0.00  0.00  0.00 999 1014.0  18.5  18.6 999.0 99.0 99.00
2006 08 28 20 00 268  3.6  4.1  0.00  0.00  0.00 999 1013.6  18.6  18.6 999.0 99.0 99.00
2006 08 28 21 00 255  3.8  4.3  0.00  0.00  0.00 999 1013.6  18.6  18.6 999.0 99.0 99.00
2006 08 28 22 00 252  3.0  3.3  0.00  0.00  0.00 999 1013.2  18.6  18.7 999.0 99.0 99.00
2006 08 28 23 00 246  2.1  2.3  0.00  0.00  0.00 999 1013.2  18.8  18.6 999.0 99.0 99.00
2006 08 29 00 00 263  1.5  1.8  0.00  0.00  0.00 999 1013.3  18.4  18.5 999.0 99.0 99.00
2006 08 29 01 00 151  1.4  1.6  0.00  0.00  0.00 999 1013.2  18.3  18.4 999.0 99.0 99.00
2006 08 29 02 00 167  2.0  2.2  0.00  0.00  0.00 999 1013.4  18.3  18.2 999.0 99.0 99.00
2006 08 29 03 00 210  1.4  1.7  0.00  0.00  0.00 999 1013.7  18.3  18.0 999.0 99.0 99.00
2006 08 29 04 00 226  1.2  1.4  0.00  0.00  0.00 999 1013.6  18.2  17.9 999.0 99.0 99.00
2006 08 29 05 00  16  3.4  5.2  0.00  0.00  0.00 999 1013.8  18.7  17.8 999.0 99.0 99.00
2006 08 29 06 00  57  6.4  7.2  0.00  0.00  0.00 999 1014.8  18.6  17.6 999.0 99.0 99.00
2006 08 29 07 00  41  9.4 11.0  0.42  2.78  2.84 999 1015.0  19.0  17.6 999.0 99.0 99.00
2006 08 29 08 00  36 10.9 13.1  0.75  3.57  3.35 999 1015.1  18.3  17.5 999.0 99.0 99.00
2006 08 29 09 00  38 11.5 14.0  1.19  4.17  3.91 999 1015.4  17.9  17.5 999.0 99.0 99.00
2006 08 29 10 00  40 11.5 13.8  1.56  5.26  4.50 999 1015.8  17.6  17.5 999.0 99.0 99.00
2006 08 29 11 00  45 11.5 13.3  1.71  5.56  4.60 999 1016.6  17.3  17.5 999.0 99.0 99.00
2006 08 29 12 00  42 11.6 14.2  1.69  5.88  4.72 999 1017.4  16.8  17.5 999.0 99.0 99.00
2006 08 29 13 00  54 11.2 13.3  2.18  5.88  5.05 999 1018.3  16.6  17.5 999.0 99.0 99.00
2006 08 29 14 00  48 11.6 13.4  2.06  6.25  4.99 999 1018.8  16.2  17.5 999.0 99.0 99.00
2006 08 29 15 00  50 11.5 14.2  2.18  6.25  5.11 999 1019.6  16.2  17.6 999.0 99.0 99.00
2006 08 29 16 00  54 10.6 12.7  2.19  6.25  5.07 999 1020.2  16.1  17.6 999.0 99.0 99.00
2006 08 29 17 00  50 10.4 12.9  2.10  6.25  5.14 999 1020.4  16.0  17.6 999.0 99.0 99.00
2006 08 29 18 00  45  9.8 12.0  2.49  6.67  5.38 999 1020.7  15.5  17.6 999.0 99.0 99.00
2006 08 29 19 00  62  9.1 10.6  1.91  6.67  5.02 999 1021.0  15.5  17.5 999.0 99.0 99.00
2006 08 29 20 00  74  7.9  9.4  1.94  7.14  5.17 999 1021.1  15.3  17.6 999.0 99.0 99.00
2006 08 29 21 00  78  7.0  8.3  1.70  7.14  5.25 999 1020.9  15.3  17.7 999.0 99.0 99.00
2006 08 29 22 00  71  7.2  8.9  1.57  7.14  5.28 999 1021.0  15.9  17.9 999.0 99.0 99.00
2006 08 29 23 00  86  7.6  8.5  1.50  7.14  5.20 999 1020.8  15.8  17.7 999.0 99.0 99.00
2006 08 30 00 00  87  7.9  9.3  1.30  7.14  4.93 999 1020.6  16.0  17.6 999.0 99.0 99.00
2006 08 30 01 00  88  6.9  8.1  1.22  6.67  4.61 999 1020.7  16.3  17.6 999.0 99.0 99.00
2006 08 30 02 00  85  7.3  8.3  1.16  6.25  4.69 999 1020.8  16.5  17.6 999.0 99.0 99.00
2006 08 30 03 00  85  6.5  7.3  1.09  6.25  4.63 999 1021.3  16.5  17.5 999.0 99.0 99.00
2006 08 30 04 00  84  5.5  6.4  1.02  6.25  4.53 999 1021.6  16.5  17.5 999.0 99.0 99.00
2006 08 30 05 00  82  5.4  6.1  0.90  6.25  4.44 999 1021.8  16.6  17.5 999.0 99.0 99.00
2006 08 30 06 00  79  4.8  5.8  0.82  5.88  4.32 999 1021.8  16.6  17.5 999.0 99.0 99.00
2006 08 30 07 00  92  4.6  5.4  0.71  5.88  4.14 999 1021.8  16.6  17.5 999.0 99.0 99.00
2006 08 30 08 00  84  4.5  5.3  0.68  5.56  4.04 999 1021.9  16.6  17.4 999.0 99.0 99.00
2006 08 30 09 00  92  5.0  6.0  0.63  5.56  3.86 999 1022.0  16.9  17.4 999.0 99.0 99.00
2006 08 30 10 00 102  4.8  5.4  0.59  5.26  3.82 999 1022.2  16.5  17.4 999.0 99.0 99.00
2006 08 30 11 00  97  5.5  6.0  0.55  5.26  3.76 999 1022.6  16.1  17.4 999.0 99.0 99.00
2006 08 30 12 00 102  6.2  7.3  0.56  5.00  3.70 999 1023.0  16.3  17.3 999.0 99.0 99.00
2006 08 30 13 00 107  6.8  7.8  0.58  4.55  3.61 999 1023.4  16.4  17.3 999.0 99.0 99.00
2006 08 30 14 00 112  6.9  8.3  0.60  4.76  3.60 999 1023.8  16.1  17.3 999.0 99.0 99.00
2006 08 30 15 00 109  6.4  7.2  0.63  4.55  3.60 999 1024.1  16.1  17.4 999.0 99.0 99.00
2006 08 30 16 00 105  5.4  6.1  0.59  4.55  3.65 999 1024.3  16.1  17.4 999.0 99.0 99.00
2006 08 30 17 00  88  5.6  6.8  0.55  4.55  3.72 999 1024.2  16.3  17.8 999.0 99.0 99.00
2006 08 30 18 00  70  7.1  8.4  0.63  4.35  3.56 999 1023.6  16.1  17.6 999.0 99.0 99.00
2006 08 30 19 00  71  8.3  9.6  0.67  4.00  3.59 999 1023.2  16.4  17.6 999.0 99.0 99.00
2006 08 30 20 00  69  8.7 10.0  0.85  4.17  3.62 999 1023.0  16.5  17.6 999.0 99.0 99.00
2006 08 30 21 00  71  8.4  9.7  0.96  4.35  3.82 999 1022.8  16.7  17.6 999.0 99.0 99.00
2006 08 30 22 00  72  8.9 10.0  1.08  4.55  3.94 999 1022.5  16.8  17.6 999.0 99.0 99.00
2006 08 30 23 00  72  8.9 10.2  1.07  4.76  3.92 999 1022.1  16.8  17.6 999.0 99.0 99.00
2006 08 31 00 00  72  9.0 10.3  1.09  4.55  3.91 999 1021.9  16.7  17.5 999.0 99.0 99.00
2006 08 31 01 00  79  8.7 10.1  1.11  4.76  4.00 999 1021.9  16.7  17.5 999.0 99.0 99.00
2006 08 31 02 00  93  8.8 10.1  1.05  4.76  3.99 999 1021.9  16.8  17.4 999.0 99.0 99.00
2006 08 31 03 00  95  7.6  8.9  1.02  5.00  3.98 999 1022.4  16.3  17.4 999.0 99.0 99.00
2006 08 31 04 00  96  8.5  9.7  0.95  4.55  3.95 999 1022.5  15.9  17.4 999.0 99.0 99.00
2006 08 31 05 00 100  7.1  8.0  0.88  4.76  4.00 999 1022.7  15.7  17.4 999.0 99.0 99.00
2006 08 31 06 00 106  6.2  7.2  0.80  5.00  3.85 999 1022.9  15.7  17.4 999.0 99.0 99.00
2006 08 31 07 00 124  6.6  8.1  0.69  4.76  3.83 999 1023.2  15.9  17.4 999.0 99.0 99.00
2006 08 31 08 00 129  6.0  7.1  0.65  4.55  3.74 999 1023.5  15.5  17.4 999.0 99.0 99.00
2006 08 31 09 00 140  4.9  5.7  0.60  4.55  3.65 999 1024.1  15.2  17.3 999.0 99.0 99.00
2006 08 31 10 00 144  4.4  5.0  0.54  4.35  3.61 999 1024.4  15.6  17.3 999.0 99.0 99.00
2006 08 31 11 00 142  4.5  5.1  0.53  3.85  3.56 999 1024.5  15.9  17.3 999.0 99.0 99.00
2006 08 31 12 00 142  3.7  4.4  0.50  3.45  3.49 999 1024.9  15.9  17.3 999.0 99.0 99.00
2006 08 31 13 00 147  3.1  3.6  0.45  3.33  3.33 999 1025.5  15.9  17.3 999.0 99.0 99.00
2006 08 31 14 00 137  4.1  4.9  0.47  3.33  3.31 999 1025.5  15.8  17.3 999.0 99.0 99.00
2006 08 31 15 00 131  6.3  7.2  0.59  3.33  3.28 999 1025.4  15.5  17.3 999.0 99.0 99.00
2006 08 31 16 00 132  7.0  8.0  0.61  3.33  3.27 999 1025.3  15.5  17.4 999.0 99.0 99.00
2006 08 31 17 00 127  6.5  7.5  0.67  3.45  3.27 999 1025.4  16.2  17.4 999.0 99.0 99.00
2006 08 31 18 00 108  5.7  6.4  0.53  3.13  3.15 999 1025.4  17.1  17.8 999.0 99.0 99.00
2006 08 31 19 00  86  5.5  6.3  0.40  2.86  3.04 999 1025.3  16.8  17.4 999.0 99.0 99.00
2006 08 31 20 00  72  6.0  6.7  0.37  2.94  3.02 999 1024.8  17.3  17.5 999.0 99.0 99.00
2006 08 31 21 00  64  6.3  7.4  0.33  3.13  3.01 999 1024.4  17.8  17.6 999.0 99.0 99.00
2006 08 31 22 00  60  6.9  8.3  0.39  2.94  2.99 999 1024.0  17.7  17.6 999.0 99.0 99.00
2006 08 31 23 00  68  6.8  7.8  0.40  3.23  3.03 999 1023.6  18.2  17.6 999.0 99.0 99.00
2006 09 01 00 00  89  7.3  8.8  0.45  3.23  3.16 999 1023.1  18.3  17.6 999.0 99.0 99.00
2006 09 01 01 00  96  7.7  9.0  0.59  3.57  3.25 999 1022.9  18.0  17.6 999.0 99.0 99.00
2006 09 01 02 00 107  7.8  9.2  0.65  3.70  3.42 999 1023.2  17.7  17.5 999.0 99.0 99.00
2006 09 01 03 00 120  6.7  7.8  0.69  3.85  3.55 999 1024.0  17.6  17.5 999.0 99.0 99.00
2006 09 01 04 00 130  6.6  7.7  0.71  4.00  3.67 999 1024.2  17.6  17.4 999.0 99.0 99.00
2006 09 01 05 00 141  6.6  7.7  0.70  4.17  3.73 999 1024.4  17.7  17.4 999.0 99.0 99.00
2006 09 01 06 00 153  6.2  7.1  0.69  4.35  3.67 999 1024.7  17.7  17.4 999.0 99.0 99.00
2006 09 01 07 00 157  6.4  7.5  0.76  4.55  3.78 999 1024.8  17.1  17.4 999.0 99.0 99.00
2006 09 01 08 00 164  5.4  6.3  0.69  4.76  3.63 999 1024.7  16.9  17.3 999.0 99.0 99.00
2006 09 01 09 00 164  4.3  5.2  0.63  4.35  3.60 999 1025.0  16.4  17.3 999.0 99.0 99.00
2006 09 01 10 00 179  5.5  6.9  0.60  4.35  3.51 999 1024.9  16.8  17.3 999.0 99.0 99.00
2006 09 01 11 00 158  4.0  4.9  0.59  3.70  3.41 999 1025.2  16.2  17.2 999.0 99.0 99.00
2006 09 01 12 00 191  3.8  4.9  0.61  3.57  3.42 999 1026.0  16.1  17.2 999.0 99.0 99.00
2006 09 01 13 00 198  2.9  3.5  0.54  3.45  3.40 999 1026.4  16.7  17.1 999.0 99.0 99.00
2006 09 01 14 00 178  1.9  2.2  0.44  3.70  3.33 999 1026.3  16.7  17.1 999.0 99.0 99.00
2006 09 01 15 00 141  3.9  4.4  0.39  3.57  3.32 999 1026.0  16.3  17.2 999.0 99.0 99.00
2006 09 01 16 00 149  3.5  3.9  0.32  3.45  3.16 999 1026.2  16.1  17.3 999.0 99.0 99.00
2006 09 01 17 00 146  1.9  2.3  0.27  3.45  3.17 999 1026.0  16.4  17.5 999.0 99.0 99.00
2006 09 01 18 00 163  0.5  0.9  0.25  2.94  3.13 999 1025.8  17.1  18.0 999.0 99.0 99.00
2006 09 01 19 00 117  1.5  1.8  0.22  3.13  3.10 999 1025.6  17.1  18.4 999.0 99.0 99.00
2006 09 01 20 00  44  1.6  2.1  0.20  2.86  3.21 999 1025.5  17.3  18.8 999.0 99.0 99.00
2006 09 01 21 00  40  3.6  4.2  0.20  3.13  3.29 999 1024.9  17.6  18.8 999.0 99.0 99.00
2006 09 01 22 00  62  4.6  5.2  0.18  4.17  3.37 999 1024.7  17.6  18.7 999.0 99.0 99.00
2006 09 01 23 00  72  4.8  5.5  0.19  4.00  3.38 999 1024.7  17.4  18.4 999.0 99.0 99.00
2006 09 02 00 00  59  3.6  4.0  0.18  2.56  3.13 999 1024.8  17.8  18.3 999.0 99.0 99.00
2006 09 02 01 00  77  4.0  4.4  0.15  2.50  3.04 999 1024.8  17.8  18.0 999.0 99.0 99.00
2006 09 02 02 00  90  5.7  6.6  0.00  0.00  0.00 999 1024.7  17.9  17.8 999.0 99.0 99.00
2006 09 02 03 00  82  5.0  5.8  0.26  2.86  2.90 999 1024.7  17.6  17.7 999.0 99.0 99.00
2006 09 02 04 00 101  5.0  5.6  0.26  2.86  3.05 999 1024.6  17.6  17.5 999.0 99.0 99.00
2006 09 02 05 00 103  5.0  6.2  0.33  2.70  3.08 999 1024.4  17.2  17.4 999.0 99.0 99.00
2006 09 02 06 00 109  4.3  4.9  0.30  2.70  3.12 999 1024.6  17.0  17.4 999.0 99.0 99.00
2006 09 02 07 00 112  4.4  5.1  0.30  3.85  3.23 999 1024.6  16.9  17.3 999.0 99.0 99.00
2006 09 02 08 00 153  1.5  2.9  0.28  3.85  3.32 999 1024.8  16.7  17.3 999.0 99.0 99.00
2006 09 02 09 00 129  1.4  1.9  0.25  4.17  3.38 999 1024.9  16.7  17.4 999.0 99.0 99.00
2006 09 02 10 00 104  2.9  3.4  0.24  3.85  3.33 999 1025.2  16.8  17.4 999.0 99.0 99.00
2006 09 02 11 00  78  3.0  3.6  0.24  3.85  3.32 999 1025.4  16.7  17.3 999.0 99.0 99.00
2006 09 02 12 00  84  3.1  3.6  0.24  3.45  3.28 999 1025.4  16.7  17.3 999.0 99.0 99.00
2006 09 02 13 00 128  2.1  2.6  0.24  3.23  3.16 999 1025.6  16.6  17.4 999.0 99.0 99.00
2006 09 02 14 00 126  2.3  2.7  0.24  2.94  3.05 999 1025.8  16.4  17.4 999.0 99.0 99.00
2006 09 02 15 00 102  3.8  4.4  0.23  2.78  3.02 999 1025.8  16.4  17.4 999.0 99.0 99.00
2006 09 02 16 00 123  4.3  5.1  0.24  2.86  3.04 999 1026.1  15.5  17.4 999.0 99.0 99.00
2006 09 02 17 00 107  3.8  4.5  0.27  2.56  2.88 999 1025.9  16.3  17.5 999.0 99.0 99.00
2006 09 02 18 00  63  4.2  5.0  0.27  2.56  2.83 999 1025.6  16.8  17.4 999.0 99.0 99.00
2006 09 02 19 00  62  4.2  4.8  0.25  2.56  2.89 999 1025.4  17.1  17.6 999.0 99.0 99.00
2006 09 02 20 00  60  3.7  4.2  0.20  2.50  3.00 999 1025.1  17.4  17.5 999.0 99.0 99.00
2006 09 02 21 00  48  3.6  4.4  0.20  3.57  3.15 999 1024.5  17.7  17.5 999.0 99.0 99.00
2006 09 02 22 00  39  4.8  5.4  0.20  3.57  3.27 999 1023.9  17.6  17.6 999.0 99.0 99.00
2006 09 02 23 00  48  5.1  5.9  0.19  3.57  3.22 999 1023.6  17.6  17.6 999.0 99.0 99.00
2006 09 03 00 00  59  6.0  6.6  0.22  2.50  2.95 999 1023.3  17.4  17.5 999.0 99.0 99.00
2006 09 03 01 00  64  5.4  6.4  0.26  2.70  2.91 999 1023.3  17.2  17.4 999.0 99.0 99.00
2006 09 03 02 00  70  5.4  6.1  0.36  2.94  2.95 999 1023.5  17.2  17.2 999.0 99.0 99.00
2006 09 03 03 00  74  4.2  4.8  0.36  3.03  3.00 999 1023.4  17.2  17.0 999.0 99.0 99.00
2006 09 03 04 00  81  3.6  4.4  0.42  3.23  3.21 999 1023.0  17.3  17.1 999.0 99.0 99.00
2006 09 03 05 00  68  2.3  2.7  0.41  3.70  3.32 999 1022.8  17.4  17.2 999.0 99.0 99.00
2006 09 03 06 00  83  3.8  4.5  0.44  3.70  3.36 999 1022.8  17.3  17.1 999.0 99.0 99.00
2006 09 03 07 00 101  3.2  3.7  0.35  3.45  3.23 999 1022.6  17.0  17.2 999.0 99.0 99.00
2006 09 03 08 00 113  2.7  3.4  0.31  3.45  3.17 999 1022.3  16.7  17.2 999.0 99.0 99.00
2006 09 03 09 00  96  2.1  2.3  0.27  3.57  3.20 999 1022.1  16.6  17.3 999.0 99.0 99.00
2006 09 03 10 00  70  2.6  3.2  0.28  3.57  3.25 999 1021.8  16.4  17.3 999.0 99.0 99.00
2006 09 03 11 00  95  2.7  3.2  0.29  3.70  3.34 999 1022.0  16.5  17.2 999.0 99.0 99.00
2006 09 03 12 00  77  1.6  1.9  0.27  3.85  3.35 999 1022.2  16.4  17.1 999.0 99.0 99.00
2006 09 03 13 00  50  2.5  4.3  0.22  3.70  3.28 999 1022.5  16.7  17.1 999.0 99.0 99.00
2006 09 03 14 00  74  2.6  3.2  0.22  3.57  3.24 999 1022.9  16.8  17.1 999.0 99.0 99.00
2006 09 03 15 00  97  2.4  2.7  0.27  3.13  3.15 999 1022.9  16.9  17.2 999.0 99.0 99.00
2006 09 03 16 00  62  1.4  1.8  0.30  3.33  3.18 999 1022.9  16.8  17.3 999.0 99.0 99.00
2006 09 03 17 00  49  2.3  2.8  0.29  3.45  3.16 999 1022.8  16.9  17.7 999.0 99.0 99.00
2006 09 03 18 00  43  2.6  3.2  0.28  3.33  3.15 999 1022.6  17.1  18.0 999.0 99.0 99.00
