#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 05 11 00 00 343  3.0  3.5  0.00  0.00  0.00 999 1011.4   7.7 999.0 999.0 99.0 99.00
2007 05 11 01 00 346  6.6  7.9  0.00  0.00  0.00 999 1012.1   8.7 999.0 999.0 99.0 99.00
2007 05 11 02 00 358  8.4  9.2  0.00  0.00  0.00 999 1013.3  10.2 999.0 999.0 99.0 99.00
2007 05 11 03 00 352  7.6  8.4  0.37  2.86  2.81 999 1015.2   9.1 999.0 999.0 99.0 99.00
2007 05 11 04 00   1  6.3  6.9  0.42  2.86  2.91 999 1016.8   8.9 999.0 999.0 99.0 99.00
2007 05 11 05 00  40  5.5  6.5  0.40  2.94  3.07 999 1018.7   7.2 999.0 999.0 99.0 99.00
2007 05 11 06 00  43  6.2  7.5  0.40  3.57  3.25 999 1019.5   5.9 999.0 999.0 99.0 99.00
2007 05 11 07 00  51  6.0  7.2  0.44  3.13  3.10 999 1020.3   6.2 999.0 999.0 99.0 99.00
2007 05 11 08 00  58  3.7  4.1  0.38  3.45  3.22 999 1021.7   4.6 999.0 999.0 99.0 99.00
2007 05 11 09 00  47  9.6 11.6  0.44  3.57  3.19 999 1021.8   5.5 999.0 999.0 99.0 99.00
2007 05 11 10 00  40  8.9 10.3  0.73  3.70  3.36 999 1023.1   5.0 999.0 999.0 99.0 99.00
2007 05 11 11 00  41  7.9  9.3  0.74  3.70  3.52 999 1024.3   4.3 999.0 999.0 99.0 99.00
2007 05 11 12 00  41  7.4  8.2  0.88  4.35  3.81 999 1025.3   4.1 999.0 999.0 99.0 99.00
2007 05 11 13 00  48  7.8  9.1  0.87  4.55  3.84 999 1025.8   3.8 999.0 999.0 99.0 99.00
2007 05 11 14 00  52  7.0  8.1  0.90  4.35  3.81 999 1026.8   3.6 999.0 999.0 99.0 99.00
2007 05 11 15 00  49  6.4  7.5  0.87  4.76  3.81 999 1026.9   3.2 999.0 999.0 99.0 99.00
2007 05 11 16 00  49  6.2  7.0  0.80  4.55  3.86 999 1027.4   3.4 999.0 999.0 99.0 99.00
2007 05 11 17 00  55  4.0  4.8  0.65  4.35  3.75 999 1027.7   2.8 999.0 999.0 99.0 99.00
2007 05 11 18 00  50  3.9  4.5  0.61  4.55  3.77 999 1027.8   2.9 999.0 999.0 99.0 99.00
2007 05 11 19 00  56  3.4  3.9  0.57  4.00  3.61 999 1027.4   2.8 999.0 999.0 99.0 99.00
2007 05 11 20 00  67  4.1  4.6  0.55  4.00  3.68 999 1027.2   2.9 999.0 999.0 99.0 99.00
2007 05 11 21 00  85  3.6  4.5  0.50  4.00  3.58 999 1026.8   3.2 999.0 999.0 99.0 99.00
2007 05 11 22 00 102  3.4  3.7  0.54  4.55  3.80 999 1026.4   3.3 999.0 999.0 99.0 99.00
2007 05 11 23 00  35  1.3  1.9  0.51  4.35  3.94 999 1026.7   3.6 999.0 999.0 99.0 99.00
2007 05 12 00 00   3  3.6  4.0  0.51  4.76  3.95 999 1026.5   3.0 999.0 999.0 99.0 99.00
2007 05 12 01 00  31  4.3  4.8  0.49  5.00  4.00 999 1026.0   2.6 999.0 999.0 99.0 99.00
2007 05 12 02 00   7  3.5  4.1  0.49  4.76  3.93 999 1026.3   2.8 999.0 999.0 99.0 99.00
2007 05 12 03 00 355  2.4  2.8  0.43  4.76  3.96 999 1026.9   2.9 999.0 999.0 99.0 99.00
2007 05 12 04 00  12  2.7  3.3  0.37  4.35  3.82 999 1026.8   3.1 999.0 999.0 99.0 99.00
2007 05 12 05 00  24  2.8  3.1  0.37  4.35  3.88 999 1026.8   3.3 999.0 999.0 99.0 99.00
2007 05 12 06 00  40  2.3  2.6  0.33  4.55  3.96 999 1026.7   3.2 999.0 999.0 99.0 99.00
2007 05 12 07 00  28  3.8  4.1  0.34  4.55  3.82 999 1027.0   3.3 999.0 999.0 99.0 99.00
2007 05 12 08 00  30  2.2  2.5  0.27  4.35  3.89 999 1027.0   3.4 999.0 999.0 99.0 99.00
2007 05 12 09 00  69  3.0  3.2  0.24  4.35  3.78 999 1026.5   3.8 999.0 999.0 99.0 99.00
2007 05 12 10 00  67  2.7  3.1  0.21  4.35  3.79 999 1027.4   3.3 999.0 999.0 99.0 99.00
2007 05 12 11 00  72  1.8  1.9  0.19  4.35  3.76 999 1027.7   3.7 999.0 999.0 99.0 99.00
2007 05 12 12 00  71  3.1  3.4  0.17  4.00  3.69 999 1028.1   3.3 999.0 999.0 99.0 99.00
2007 05 12 13 00  69  3.8  4.2  0.00  0.00  0.00 999 1028.6   3.4 999.0 999.0 99.0 99.00
2007 05 12 14 00  87  3.5  3.9  0.19  4.35  3.76 999 1029.0   3.5 999.0 999.0 99.0 99.00
2007 05 12 15 00  87  2.6  2.8  0.15  5.00  3.53 999 1029.4   3.4 999.0 999.0 99.0 99.00
2007 05 12 16 00  89  1.7  1.9  0.00  0.00  0.00 999 1029.5   3.5 999.0 999.0 99.0 99.00
2007 05 12 17 00  72  2.2  2.4  0.00  0.00  0.00 999 1029.3   3.6 999.0 999.0 99.0 99.00
2007 05 12 18 00  67  2.3  2.5  0.00  0.00  0.00 999 1029.1   3.5 999.0 999.0 99.0 99.00
2007 05 12 19 00  54  1.8  1.9  0.00  0.00  0.00 999 1028.5   3.7 999.0 999.0 99.0 99.00
2007 05 12 20 00  42  3.1  3.3  0.00  0.00  0.00 999 1027.7   4.2 999.0 999.0 99.0 99.00
2007 05 12 21 00  65  2.9  3.1 99.00 99.00 99.00 999 1027.1   4.5 999.0 999.0 99.0 99.00
2007 05 12 22 00  62  2.9  3.1  0.00  0.00  0.00 999 1026.8   3.8 999.0 999.0 99.0 99.00
2007 05 12 23 00  75  3.1  3.5  0.00  0.00  0.00 999 1026.7   3.6 999.0 999.0 99.0 99.00
2007 05 13 00 00  47  2.7  3.1  0.00  0.00  0.00 999 1026.6   3.8 999.0 999.0 99.0 99.00
2007 05 13 01 00  43  2.7  3.1  0.00  0.00  0.00 999 1026.4   3.1 999.0 999.0 99.0 99.00
2007 05 13 02 00  53  2.7  2.9  0.00  0.00  0.00 999 1026.2   3.8 999.0 999.0 99.0 99.00
2007 05 13 03 00  64  2.6  2.9  0.00  0.00  0.00 999 1026.1   3.6 999.0 999.0 99.0 99.00
2007 05 13 04 00 118  3.6  3.8  0.00  0.00  0.00 999 1025.8   4.5 999.0 999.0 99.0 99.00
2007 05 13 05 00 112  4.0  4.2  0.00  0.00  0.00 999 1025.5   4.4 999.0 999.0 99.0 99.00
2007 05 13 06 00 130  4.6  5.0  0.00  0.00  0.00 999 1025.0   4.8 999.0 999.0 99.0 99.00
2007 05 13 07 00 156  5.6  6.2  0.00  0.00  0.00 999 1024.7   6.0 999.0 999.0 99.0 99.00
2007 05 13 08 00 133  4.6  5.0  0.00  0.00  0.00 999 1024.5   5.6 999.0 999.0 99.0 99.00
2007 05 13 09 00 119  4.1  4.6  0.15  2.50  2.76 999 1024.4   5.0 999.0 999.0 99.0 99.00
2007 05 13 10 00 118  2.8  3.2  0.00  0.00  0.00 999 1024.5   4.7 999.0 999.0 99.0 99.00
2007 05 13 11 00  98  3.2  3.4  0.00  0.00  0.00 999 1025.0   4.5 999.0 999.0 99.0 99.00
2007 05 13 12 00  98  3.7  4.2  0.19  3.45  3.18 999 1024.8   4.0 999.0 999.0 99.0 99.00
2007 05 13 13 00 118  3.9  4.3  0.21  3.57  3.15 999 1024.8   4.1 999.0 999.0 99.0 99.00
2007 05 13 14 00 119  2.8  3.4  0.22  3.23  3.08 999 1024.8   4.2 999.0 999.0 99.0 99.00
2007 05 13 15 00  84  2.6  3.0  0.23  3.13  3.05 999 1024.0   4.0 999.0 999.0 99.0 99.00
2007 05 13 16 00  63  2.7  2.9  0.24  3.23  3.12 999 1023.4   4.3 999.0 999.0 99.0 99.00
2007 05 13 17 00  69  2.8  3.8  0.19  3.13  3.11 999 1022.4   4.2 999.0 999.0 99.0 99.00
2007 05 13 18 00  71  3.8  4.1  0.22  3.45  3.21 999 1021.1   4.2 999.0 999.0 99.0 99.00
2007 05 13 19 00  36  2.7  3.1  0.24  3.70  3.32 999 1020.2   3.5 999.0 999.0 99.0 99.00
2007 05 13 20 00  55  3.4  3.6  0.24  3.85  3.36 999 1018.6   3.8 999.0 999.0 99.0 99.00
2007 05 13 21 00  68  4.6  5.0  0.20  3.70  3.20 999 1017.5   3.9 999.0 999.0 99.0 99.00
2007 05 13 22 00  42  3.0  3.4  0.17  3.03  3.15 999 1017.6   3.9 999.0 999.0 99.0 99.00
2007 05 13 23 00  87  4.0  4.7  0.20  2.56  3.02 999 1016.3   3.9 999.0 999.0 99.0 99.00
2007 05 14 00 00  56  6.3  7.9  0.24  2.78  2.86 999 1015.3   4.1 999.0 999.0 99.0 99.00
2007 05 14 01 00  77  3.6  4.2  0.22  3.03  2.92 999 1015.5   4.7 999.0 999.0 99.0 99.00
2007 05 14 02 00 106  4.5  5.2  0.18  2.86  2.91 999 1014.9   5.8 999.0 999.0 99.0 99.00
2007 05 14 03 00  99  3.2  4.4  0.19  3.03  2.94 999 1015.2   5.4 999.0 999.0 99.0 99.00
2007 05 14 04 00 136  5.8  6.9  0.18  2.94  2.96 999 1014.5   5.2 999.0 999.0 99.0 99.00
2007 05 14 05 00 101  5.9  7.3  0.29  2.78  2.88 999 1013.6   7.6 999.0 999.0 99.0 99.00
2007 05 14 06 00 134  4.0  7.6  0.32  3.03  2.92 999 1012.8   6.2 999.0 999.0 99.0 99.00
2007 05 14 07 00 148  9.1 10.7  0.41  3.03  2.96 999 1010.9   8.2 999.0 999.0 99.0 99.00
2007 05 14 08 00 133  7.7  8.4  0.62  3.70  3.30 999 1010.7   7.5 999.0 999.0 99.0 99.00
2007 05 14 09 00 124  9.0 10.1  0.61  3.33  3.17 999 1010.1   6.9 999.0 999.0 99.0 99.00
2007 05 14 10 00 124  7.9  8.8  0.60  3.33  3.21 999 1009.7   6.3 999.0 999.0 99.0 99.00
2007 05 14 11 00 129  9.1 10.4  0.68  3.33  3.25 999 1007.9   6.1 999.0 999.0 99.0 99.00
2007 05 14 12 00 135  6.2  7.0  0.63  3.70  3.36 999 1008.4   5.8 999.0 999.0 99.0 99.00
2007 05 14 13 00 141  6.5  7.2  0.60  3.70  3.42 999 1007.6   5.5 999.0 999.0 99.0 99.00
2007 05 14 14 00 135  4.1  5.5  0.54  3.57  3.37 999 1006.7   5.7 999.0 999.0 99.0 99.00
2007 05 14 15 00  44  6.2  7.2  0.52  3.85  3.46 999 1006.5   3.6 999.0 999.0 99.0 99.00
2007 05 14 16 00  59  6.4  7.0  0.52  3.70  3.32 999 1006.6   4.6 999.0 999.0 99.0 99.00
2007 05 14 17 00  64  7.6  9.0  0.50  3.33  3.22 999 1004.4   3.9 999.0 999.0 99.0 99.00
2007 05 14 18 00  50  8.1 10.0  0.51  3.23  3.15 999 1002.8   3.9 999.0 999.0 99.0 99.00
2007 05 14 19 00  12  6.6  7.8  0.59  3.57  3.27 999 1003.8   3.4 999.0 999.0 99.0 99.00
2007 05 14 20 00  49  8.5  9.8  0.74  3.13  3.40 999 1002.3   3.9 999.0 999.0 99.0 99.00
2007 05 14 21 00  32  8.5  9.7  0.73  4.17  3.56 999 1003.1   3.5 999.0 999.0 99.0 99.00
2007 05 14 22 00  51  6.4  7.5  0.82  4.55  3.85 999 1003.2   3.9 999.0 999.0 99.0 99.00
2007 05 14 23 00  37  6.4  7.2  0.78  4.35  3.82 999 1004.2   3.4 999.0 999.0 99.0 99.00
2007 05 15 00 00  37  8.6 10.2  1.00  4.76  3.97 999 1004.8   4.5 999.0 999.0 99.0 99.00
2007 05 15 01 00  35  7.8  9.1  0.97  4.76  3.97 999 1004.9   5.2 999.0 999.0 99.0 99.00
2007 05 15 02 00  51  5.1  5.8  1.00  5.26  4.16 999 1006.8   5.0 999.0 999.0 99.0 99.00
2007 05 15 03 00  72  4.2  4.8  0.84  5.00  4.06 999 1007.5   4.7 999.0 999.0 99.0 99.00
2007 05 15 04 00  80  2.1  2.5  0.68  4.76  3.91 999 1008.0   4.6 999.0 999.0 99.0 99.00
2007 05 15 05 00 254  2.1  2.5  0.60  4.35  3.89 999 1008.9   3.4 999.0 999.0 99.0 99.00
2007 05 15 06 00 266  4.5  5.4  0.45  4.35  3.84 999 1009.9   3.7 999.0 999.0 99.0 99.00
2007 05 15 07 00 272  4.9  5.8  0.44  4.55  3.99 999 1009.9   3.6 999.0 999.0 99.0 99.00
2007 05 15 08 00 286  3.7  4.9  0.41  5.00  4.05 999 1010.5   3.8 999.0 999.0 99.0 99.00
2007 05 15 09 00 324  2.3  2.5  0.36  4.55  4.08 999 1011.2   3.8 999.0 999.0 99.0 99.00
2007 05 15 10 00 280  2.8  3.3  0.34  5.00  4.12 999 1011.3   4.0 999.0 999.0 99.0 99.00
2007 05 15 11 00 274  1.7  2.0  0.31  4.76  4.15 999 1011.4   4.1 999.0 999.0 99.0 99.00
2007 05 15 12 00 317  1.9  2.1  0.32  4.76  4.11 999 1012.2   3.4 999.0 999.0 99.0 99.00
2007 05 15 13 00 348  1.5  1.8  0.28  5.00  4.23 999 1012.3   3.6 999.0 999.0 99.0 99.00
2007 05 15 14 00  19  4.2  4.9  0.25  5.26  4.23 999 1013.0   4.8 999.0 999.0 99.0 99.00
2007 05 15 15 00  21  5.6  6.6  0.23  4.76  4.18 999 1014.0   4.1 999.0 999.0 99.0 99.00
2007 05 15 16 00  39  4.1  5.1  0.23  5.00  4.02 999 1015.0   4.0 999.0 999.0 99.0 99.00
2007 05 15 17 00  36  5.4  6.1  0.22  4.76  3.77 999 1015.8   4.5 999.0 999.0 99.0 99.00
2007 05 15 18 00  33  6.4  8.1  0.33  2.70  3.09 999 1016.2   4.4 999.0 999.0 99.0 99.00
2007 05 15 19 00  38  6.0  6.8  0.46  3.23  3.14 999 1016.8   4.2 999.0 999.0 99.0 99.00
2007 05 15 20 00  35  5.7  6.6  0.43  3.33  3.26 999 1017.3   4.2 999.0 999.0 99.0 99.00
2007 05 15 21 00  24  4.3  4.7  0.44  3.57  3.40 999 1017.6   4.2 999.0 999.0 99.0 99.00
2007 05 15 22 00  51  4.6  5.1  0.43  3.85  3.37 999 1017.8   4.3 999.0 999.0 99.0 99.00
2007 05 15 23 00  71  3.0  3.6  0.43  3.85  3.59 999 1018.1   4.2 999.0 999.0 99.0 99.00
2007 05 16 00 00  79  2.9  3.3  0.49  4.17  3.79 999 1018.3   4.2 999.0 999.0 99.0 99.00
2007 05 16 01 00 119  2.4  2.6  0.64  4.35  4.19 999 1018.8   4.1 999.0 999.0 99.0 99.00
2007 05 16 02 00 132  2.3  2.6  0.72  5.26  4.47 999 1018.8   4.6 999.0 999.0 99.0 99.00
2007 05 16 03 00 282  1.8  2.0  0.70  5.26  4.35 999 1019.1   3.7 999.0 999.0 99.0 99.00
2007 05 16 04 00 323  2.2  2.4  0.66  5.56  4.39 999 1019.4   3.1 999.0 999.0 99.0 99.00
2007 05 16 05 00 301  2.1  2.5  0.63  5.26  4.43 999 1019.2   2.9 999.0 999.0 99.0 99.00
2007 05 16 06 00 302  2.3  2.7  0.63  5.26  4.51 999 1019.3   2.8 999.0 999.0 99.0 99.00
2007 05 16 07 00 309  3.1  3.5  0.55  5.26  4.50 999 1019.0   3.3 999.0 999.0 99.0 99.00
2007 05 16 08 00 323  1.2  1.4  0.52  5.56  4.43 999 1018.6   3.0 999.0 999.0 99.0 99.00
2007 05 16 09 00 305  1.6  3.6  0.50  5.26  4.44 999 1018.6   2.8 999.0 999.0 99.0 99.00
2007 05 16 10 00 287  4.1  4.5  0.48  5.26  4.53 999 1019.2   2.9 999.0 999.0 99.0 99.00
2007 05 16 11 00 275  3.4  4.4  0.42  5.26  4.52 999 1019.0   3.6 999.0 999.0 99.0 99.00
2007 05 16 12 00 128  1.8  2.0  0.43  5.26  4.51 999 1018.6   3.4 999.0 999.0 99.0 99.00
2007 05 16 13 00 108  1.2  1.8  0.40  5.26  4.54 999 1018.6   3.1 999.0 999.0 99.0 99.00
2007 05 16 14 00 332  1.6  2.3  0.37  5.26  4.53 999 1019.4   3.1 999.0 999.0 99.0 99.00
2007 05 16 15 00 325  2.0  2.2  0.31  5.00  4.22 999 1020.1   3.0 999.0 999.0 99.0 99.00
2007 05 16 16 00 319  1.6  1.8  0.32  4.76  4.13 999 1020.7   3.3 999.0 999.0 99.0 99.00
2007 05 16 17 00 348  1.3  1.8  0.30  4.76  4.12 999 1020.9   3.6 999.0 999.0 99.0 99.00
2007 05 16 18 00  59  1.4  2.0  0.28  4.55  4.10 999 1021.2   3.3 999.0 999.0 99.0 99.00
2007 05 16 19 00  56  0.5  0.9  0.24  4.55  3.91 999 1021.4   2.7 999.0 999.0 99.0 99.00
2007 05 16 20 00 129  0.2  0.5  0.22  4.17  3.87 999 1021.8   3.0 999.0 999.0 99.0 99.00
2007 05 16 21 00 244  0.8  1.8  0.20  4.35  3.78 999 1022.0   2.8 999.0 999.0 99.0 99.00
2007 05 16 22 00 257  2.1  2.6  0.19  4.00  3.81 999 1022.0   2.0 999.0 999.0 99.0 99.00
2007 05 16 23 00 277  2.1  2.8  0.16  4.35  3.79 999 1022.2   2.6 999.0 999.0 99.0 99.00
2007 05 17 00 00 287  3.1  3.6  0.20  4.35  3.85 999 1022.4   2.9 999.0 999.0 99.0 99.00
2007 05 17 01 00 292  4.8  6.0  0.00  0.00  0.00 999 1022.8   3.2 999.0 999.0 99.0 99.00
2007 05 17 02 00 297  4.8  5.5  0.00  0.00  0.00 999 1023.2   3.5 999.0 999.0 99.0 99.00
2007 05 17 03 00 296  3.8  4.2  0.00  0.00  0.00 999 1023.8   3.6 999.0 999.0 99.0 99.00
2007 05 17 04 00 286  3.0  3.3  0.00  0.00  0.00 999 1024.0   3.7 999.0 999.0 99.0 99.00
2007 05 17 05 00 274  2.9  3.5  0.00  0.00  0.00 999 1024.1   3.5 999.0 999.0 99.0 99.00
2007 05 17 06 00 271  3.6  4.1  0.00  0.00  0.00 999 1024.4   3.5 999.0 999.0 99.0 99.00
2007 05 17 07 00 280  4.8  5.4  0.00  0.00  0.00 999 1024.5   3.4 999.0 999.0 99.0 99.00
2007 05 17 08 00 255  4.0  4.4  0.00  0.00  0.00 999 1024.7   3.2 999.0 999.0 99.0 99.00
2007 05 17 09 00 257  3.6  4.1  0.00  0.00  0.00 999 1025.0   3.2 999.0 999.0 99.0 99.00
2007 05 17 10 00 256  4.0  4.5  0.00  0.00  0.00 999 1025.3   3.5 999.0 999.0 99.0 99.00
2007 05 17 11 00 216  3.2  3.7  0.16  2.50  2.81 999 1025.5   3.2 999.0 999.0 99.0 99.00
2007 05 17 12 00 248  4.2  4.6  0.25  2.78  2.85 999 1026.0   3.4 999.0 999.0 99.0 99.00
2007 05 17 13 00 245  4.1  4.5  0.23  2.78  2.78 999 1026.5   3.5 999.0 999.0 99.0 99.00
2007 05 17 14 00 245  4.2  4.7  0.25  2.94  2.85 999 1027.0   3.7 999.0 999.0 99.0 99.00
2007 05 17 15 00 239  4.2  4.7  0.29  3.03  2.88 999 1027.3   3.7 999.0 999.0 99.0 99.00
2007 05 17 16 00 228  4.2  4.5  0.27  3.23  2.95 999 1027.1   3.6 999.0 999.0 99.0 99.00
2007 05 17 17 00 218  3.9  4.3  0.28  3.23  3.08 999 1027.0   3.9 999.0 999.0 99.0 99.00
2007 05 17 18 00 207  4.1  4.4  0.26  3.33  3.09 999 1026.6   4.0 999.0 999.0 99.0 99.00
2007 05 17 19 00 204  4.5  4.8  0.24  3.13  3.06 999 1025.8   4.6 999.0 999.0 99.0 99.00
2007 05 17 20 00 195  4.8  5.3  0.23  3.57  3.12 999 1024.9   5.5 999.0 999.0 99.0 99.00
2007 05 17 21 00 188  4.1  4.7  0.23  3.57  3.18 999 1023.9   5.8 999.0 999.0 99.0 99.00
2007 05 17 22 00 177  3.0  3.3  0.20  3.45  3.12 999 1023.1   6.4 999.0 999.0 99.0 99.00
2007 05 17 23 00 171  4.0  4.1  0.16  3.33  3.04 999 1022.4   8.4 999.0 999.0 99.0 99.00
2007 05 18 00 00 168  3.7  4.4  0.15  2.94  3.04 999 1021.7   6.9 999.0 999.0 99.0 99.00
2007 05 18 01 00 155  4.5  4.9  0.15  3.13  3.09 999 1021.3   5.5 999.0 999.0 99.0 99.00
2007 05 18 02 00 159  4.5  4.8  0.00  0.00  0.00 999 1020.9   6.1 999.0 999.0 99.0 99.00
2007 05 18 03 00 182  4.4  5.1  0.00  0.00  0.00 999 1021.1   6.9 999.0 999.0 99.0 99.00
2007 05 18 04 00 187  4.8  5.1  0.00  0.00  0.00 999 1021.0   6.0 999.0 999.0 99.0 99.00
2007 05 18 05 00 203  6.4  7.1  0.00  0.00  0.00 999 1020.7   5.9 999.0 999.0 99.0 99.00
2007 05 18 06 00 209  7.3  8.0  0.24  2.63  2.68 999 1020.3   6.3 999.0 999.0 99.0 99.00
2007 05 18 07 00 210  7.4  8.3  0.49  2.94  2.92 999 1020.1   6.2 999.0 999.0 99.0 99.00
2007 05 18 08 00 208  6.8  7.7  0.53  3.23  3.14 999 1019.9   6.3 999.0 999.0 99.0 99.00
2007 05 18 09 00 229  5.0  5.5  0.46  3.23  3.15 999 1019.9   5.3 999.0 999.0 99.0 99.00
2007 05 18 10 00 218  6.4  7.0  0.42  3.33  3.20 999 1019.6   5.5 999.0 999.0 99.0 99.00
2007 05 18 11 00 207  6.4  7.1  0.42  3.45  3.21 999 1019.5   5.8 999.0 999.0 99.0 99.00
2007 05 18 12 00 211  7.0  8.1  0.51  3.45  3.22 999 1019.4   6.4 999.0 999.0 99.0 99.00
2007 05 18 13 00 210  6.3  7.0  0.45  3.57  3.23 999 1019.3   5.5 999.0 999.0 99.0 99.00
2007 05 18 14 00 225  5.5  6.1  0.43  3.45  3.27 999 1019.2   5.1 999.0 999.0 99.0 99.00
2007 05 18 15 00 236  6.0  6.6  0.44  3.70  3.24 999 1018.8   6.0 999.0 999.0 99.0 99.00
2007 05 18 16 00 224  6.7  7.8  0.50  3.57  3.34 999 1018.0   7.0 999.0 999.0 99.0 99.00
2007 05 18 17 00 219  5.6  6.1  0.45  3.70  3.28 999 1017.4   7.6 999.0 999.0 99.0 99.00
2007 05 18 18 00 251  3.8  4.5  0.44  3.70  3.31 999 1017.0   7.7 999.0 999.0 99.0 99.00
2007 05 18 19 00 235  3.7  4.5  0.33  3.33  3.20 999 1016.3   7.6 999.0 999.0 99.0 99.00
2007 05 18 20 00 219  3.1  3.5  0.29  3.57  3.16 999 1015.7   7.3 999.0 999.0 99.0 99.00
2007 05 18 21 00 217  1.7  2.0  0.25  3.45  3.15 999 1015.0   7.5 999.0 999.0 99.0 99.00
2007 05 18 22 00 280  1.8  2.0  0.25  2.86  3.11 999 1015.1   9.8 999.0 999.0 99.0 99.00
2007 05 18 23 00 136  1.0  1.2  0.26  3.57  3.15 999 1014.7   9.4 999.0 999.0 99.0 99.00
2007 05 19 00 00 136  1.8  2.2  0.26  3.45  3.26 999 1014.3   9.2 999.0 999.0 99.0 99.00
2007 05 19 01 00 162  2.2  2.3  0.24  3.70  3.25 999 1014.0   9.0 999.0 999.0 99.0 99.00
2007 05 19 02 00 184  4.0  4.4  0.28  3.33  3.32 999 1013.7   9.5 999.0 999.0 99.0 99.00
2007 05 19 03 00 159  5.2  5.8  0.18  2.94  3.08 999 1013.2   8.1 999.0 999.0 99.0 99.00
2007 05 19 04 00 154  4.4  4.8  0.15  3.23  3.03 999 1012.8   7.3 999.0 999.0 99.0 99.00
2007 05 19 05 00 169  4.0  4.3  0.17  2.50  2.90 999 1012.2   6.7 999.0 999.0 99.0 99.00
2007 05 19 06 00 208  6.8  9.4  0.17  2.50  2.85 999 1011.9   8.2 999.0 999.0 99.0 99.00
2007 05 19 07 00 223  3.9  4.9  0.35  3.13  2.93 999 1011.9   7.5 999.0 999.0 99.0 99.00
2007 05 19 08 00  23  5.2  6.9  0.29  2.86  2.91 999 1011.8   3.9 999.0 999.0 99.0 99.00
2007 05 19 09 00  28  4.0  5.1  0.37  3.23  2.99 999 1012.9   3.2 999.0 999.0 99.0 99.00
2007 05 19 10 00  27  8.2  9.7  0.63  4.00  3.43 999 1012.5   3.3 999.0 999.0 99.0 99.00
2007 05 19 11 00  57  8.2  9.7  0.93  4.35  3.74 999 1013.2   3.5 999.0 999.0 99.0 99.00
2007 05 19 12 00  52  7.5  9.2  1.00  4.35  3.96 999 1014.5   4.0 999.0 999.0 99.0 99.00
2007 05 19 13 00  42  8.3 10.1  1.14  5.26  4.17 999 1015.7   3.3 999.0 999.0 99.0 99.00
2007 05 19 14 00  45 11.3 12.7  1.28  5.26  4.11 999 1016.0   3.0 999.0 999.0 99.0 99.00
2007 05 19 15 00  59  7.3  8.3  1.51  5.26  4.39 999 1017.3   2.8 999.0 999.0 99.0 99.00
2007 05 19 16 00  43  9.1 11.2  1.52  5.26  4.51 999 1018.0   2.5 999.0 999.0 99.0 99.00
2007 05 19 17 00  49  9.1 11.0  1.78  5.26  4.67 999 1019.1   2.6 999.0 999.0 99.0 99.00
2007 05 19 18 00  41 10.1 12.2  1.88  5.88  4.83 999 1020.5   2.2 999.0 999.0 99.0 99.00
2007 05 19 19 00  36 11.8 15.1  2.08  6.67  5.01 999 1021.2   2.0 999.0 999.0 99.0 99.00
2007 05 19 20 00  35 11.9 14.0  2.08  6.67  4.98 999 1022.0   1.6 999.0 999.0 99.0 99.00
2007 05 19 21 00  40 10.3 12.2  2.22  7.14  5.31 999 1022.9   1.6 999.0 999.0 99.0 99.00
2007 05 19 22 00  39 10.0 11.6  2.17  7.14  5.21 999 1023.7   1.6 999.0 999.0 99.0 99.00
2007 05 19 23 00  41  9.1 10.6  2.23  7.69  5.41 999 1024.1   1.9 999.0 999.0 99.0 99.00
2007 05 20 00 00  61  7.3  9.0  2.14  7.69  5.74 999 1024.6   1.9 999.0 999.0 99.0 99.00
2007 05 20 01 00  66  7.6  9.1  1.86  8.33  5.35 999 1024.8   2.1 999.0 999.0 99.0 99.00
2007 05 20 02 00  65  8.8 10.7  1.84  7.14  5.34 999 1024.8   2.2 999.0 999.0 99.0 99.00
2007 05 20 03 00  64 10.0 12.4  1.96  7.69  5.20 999 1025.5   2.1 999.0 999.0 99.0 99.00
2007 05 20 04 00  63  9.8 11.7  2.13  7.69  5.29 999 1025.7   1.9 999.0 999.0 99.0 99.00
2007 05 20 05 00  58  9.3 12.2  1.85  7.14  5.00 999 1025.9   1.4 999.0 999.0 99.0 99.00
2007 05 20 06 00  53  9.9 11.8  1.89  7.69  5.08 999 1025.9   1.6 999.0 999.0 99.0 99.00
2007 05 20 07 00  59 10.1 11.8  1.91  6.67  5.10 999 1025.8   0.8 999.0 999.0 99.0 99.00
2007 05 20 08 00  59  9.8 12.4  1.78  7.14  4.89 999 1025.4   1.3 999.0 999.0 99.0 99.00
2007 05 20 09 00  61 10.0 12.0  1.98  7.14  5.14 999 1025.1   1.1 999.0 999.0 99.0 99.00
2007 05 20 10 00  74  9.5 11.1  1.91  6.67  5.06 999 1025.6   1.1 999.0 999.0 99.0 99.00
2007 05 20 11 00  62  9.2 11.7  1.73  6.67  4.93 999 1026.3   0.9 999.0 999.0 99.0 99.00
2007 05 20 12 00  63  9.1 11.8  1.70  6.67  4.94 999 1025.9   0.9 999.0 999.0 99.0 99.00
2007 05 20 13 00  69  8.4 10.5  1.54  7.14  4.66 999 1026.2   0.9 999.0 999.0 99.0 99.00
2007 05 20 14 00  65  9.0 11.1  1.62  6.67  4.86 999 1025.9   1.0 999.0 999.0 99.0 99.00
